O:C,H:C,ScINT
0.111111111,2.148148148,1267481
0.791666667,2.041666667,327959.0281
0.275862069,1.620689655,278166.162
0.078947368,1.184210526,239979.1519
0,1.05,184570.5489
0.321428571,1.857142857,159861.3071
0.025641026,1.205128205,140767.802
0.023809524,1.380952381,461418.1384
0.433333333,1.933333333,435077.3392
0.057142857,1.6,297923.5224
0,1.319148936,722688.0413
0.064516129,2.322580645,450236.9587
0.071428571,1.666666667,614806.8441
0.057142857,2.028571429,598086.1559
0,1.756097561,1240709
0.025,2.075,1263700
0.705882353,0.705882353,367738.7357
0.36,0.64,330272.5522
1.222222222,2.888888889,269593.6246
0.555555556,0.777777778,190996.0875
0.294117647,0.705882353,815255.4383
1.125,1.625,437265.5617
1.8,2.4,509021.5233
0.363636364,0.954545455,385600.2357
0.09375,0.4375,344703.241
0,1.583333333,1224236
1,2,736001.0129
0.727272727,2,430097.9871
0,4,1280946
0.153846154,1.730769231,1247608
0,1.756097561,1155887
0,1.931034483,1228487
0.06122449,2.040816327,775582.7143
0.02,2.04,430879.2857
0.827586207,0.379310345,181842.6148
0.487179487,0.102564103,181346.4549
0.382352941,0.264705882,176384.8555
0.425,0.15,148103.7395
1.4,0.6,135947.8212
1.578947368,0.947368421,129993.902
0.733333333,0.433333333,107418.6251
3,1.272727273,93029.9871
1.705882353,1.235294118,135207.4881
0.75,0.571428571,122571.2743
0.923076923,0.730769231,121668.6876
0.377777778,0.177777778,113725.9246
0.016949153,0.06779661,101811.7801
0.814814815,0.777777778,98742.98531
0.333333333,0.282051282,95132.6385
0.033898305,0.084745763,93327.46509
0.1875,0.1875,84301.59806
1.875,1.625,82676.942
1.647058824,1.176470588,73831.59231
0.655172414,0.620689655,68957.62411
0.435897436,0.282051282,162301.1589
1.666666667,1.277777778,145996.9329
0.224489796,0.244897959,140623.9493
0.857142857,0.857142857,127839.954
0.05,0.116666667,121170.0433
0.516129032,0.806451613,110424.0762
0.375,0.325,108571.3232
1.473684211,1.315789474,91340.72072
0.137254902,0.156862745,90414.34424
1.823529412,1.647058824,88746.86658
0.18,0.28,86153.01245
0.113636364,0.386363636,77630.34885
0.666666667,0.666666667,77074.52296
0.909090909,1.181818182,60399.74636
2,0.923076923,225291.4317
0.37037037,0.296296296,208900.2595
0.108108108,0.243243243,202622.7892
0.826086957,0.52173913,190416.5971
0.285714286,0.357142857,183092.8818
0.424242424,0.151515152,149613.0406
0.216216216,0.405405405,279691.3631
0.24137931,1,254200.5047
0.25,0.555555556,209591.5025
1.466666667,2.133333333,189765.2793
0.55,1.5,182684.4853
0.68,1,159317.8651
1.9,0.9,1184905
0.173913043,0.695652174,793751.2364
0.083333333,0.75,490220.7636
0.409090909,1.090909091,1201146
1.133333333,1.8,636997.8573
0.3,1.25,559028.1427
0.32,0.92,583848.3715
0.230769231,0.961538462,406312.2783
0,1.428571429,155885.3501
0.333333333,1.333333333,566112.0975
0,0.903225806,381779.587
0.227272727,1.363636364,195261.3155
0.185185185,1.62962963,1194755
0.0625,1.375,672656.8393
0,2.12,557174.1607
0.043478261,2.130434783,1324863
0.029411765,1.176470588,1365015
0,0.53968254,142542.496
0.153846154,0.75,141469.5955
0.677419355,1.64516129,127521.8889
0.30952381,1.095238095,124456.4589
0.333333333,0.904761905,121391.0288
0.054545455,0.545454545,120318.1283
1.043478261,2.043478261,106983.5077
0.074074074,0.648148148,94721.78765
0.042553191,0.936170213,87518.0271
0.279069767,0.930232558,86904.9411
0.515151515,1.424242424,84759.14008
1.05,0.9,212025.7425
0.195121951,0.146341463,194315.9357
2,1.166666667,192102.2099
2.363636364,1.818181818,182509.3979
0.4,0.64,155944.6877
2.272727273,1.727272727,128150.1298
1.692307692,1.230769231,113883.8965
0.214285714,0.571428571,511078.5938
1.4,1.8,400508.7057
0.307692308,1,332528.7005
1.4,2,663929.8537
0.214285714,0.642857143,632314.1463
0.666666667,0.916666667,689865.1962
4,4,564537.8038
0.111111111,0.222222222,223114.8465
0.24137931,0.689655172,171431.5729
0.75,0.916666667,169816.4706
0.25,0.305555556,134976.4066
1.466666667,1.533333333,129900.3708
0.108108108,0.648648649,128285.2685
0.065217391,0.260869565,118825.3836
0.285714286,0.892857143,96444.68031
0.05,0.65,1157854
0.538461538,2.230769231,1164336
0.020408163,1.102040816,800118.846
0.090909091,1.939393939,490648.154
0.216216216,1.567567568,403421.595
0.157894737,1.578947368,264065.8405
0.0625,1.96875,237881.1605
0.428571429,2.107142857,223679.3002
0,1.96969697,103851.1037
1.142857143,0.428571429,488328.1339
4.2,1.6,370705.7181
4,1.4,289875.148
0.260869565,1.347826087,342198.7775
0.923076923,2.307692308,274002.5798
0.714285714,2.285714286,243557.8487
0.08,1.08,217172.4151
0.166666667,1.375,130709.3788
0,0.71875,1151077
0.034482759,1.379310345,774732.4146
0.25,2.05,430803.5854
0.088235294,1.117647059,735477.397
0.28,1.56,455582.603
0.033333333,1.933333333,1186325
0.419354839,2.096774194,388453.9982
0.147058824,1.941176471,290262.7902
0.055555556,1.75,247633.4366
0.027777778,1.722222222,208356.9534
0.085714286,1.942857143,159979.8217
0.083333333,2.083333333,1427754
0,2.1,1168534
0.06122449,1.408163265,322443.8025
0.289473684,1.947368421,280945.2436
0,1.294117647,209567.7223
0.02,1.42,188818.4429
0.405405405,1.864864865,178858.7888
0.092592593,1.777777778,1280075
4,1.4,1156967
0.9,0.3,1278539
0.066666667,0.533333333,819712.262
0.833333333,1.5,431629.738
0.571428571,0.214285714,875021.2862
0.222222222,0.888888889,425424.7138
1.714285714,1,1344102
0.545454545,1,545288.0122
5,6,389586.0889
0.153846154,0.538461538,317366.8989
0.052631579,0.421052632,1162525
0.461538462,1.153846154,685438.5086
0.133333333,0.733333333,459685.4914
0.466666667,0.666666667,789369.7556
1.833333333,1.833333333,532978.2444
0,0.666666667,1196851
1.333333333,2.666666667,1152619
0.107142857,1.178571429,325953.8787
0.421052632,1.842105263,283651.1213
0.5,2.222222222,235559.5654
0.368421053,1.789473684,199936.1907
0.034482759,1.206896552,174109.244
0,2.285714286,1142466
0.318181818,1.954545455,678816.4539
0.125,1.625,517597.5461
0.185185185,1.703703704,756593.3056
0.034482759,1.448275862,427639.6944
0.069767442,1.88372093,1204955
0.71875,0.5625,143169.6987
0.916666667,1.333333333,132411.2821
0.2,0.444444444,124963.1474
0.152173913,0.304347826,115363.3295
0.017857143,0.267857143,111059.9628
0.774193548,0.741935484,100467.0603
0.211538462,0.211538462,95998.17949
0.106382979,0.340425532,93680.98205
1.733333333,2.2,85239.76282
0.361111111,0.583333333,80936.39615
0.636363636,0.606060606,78619.19872
1.4,0.533333333,740766.6511
1.1875,0.625,428301.3489
0.695652174,0.217391304,1243540
1.235294118,0.705882353,328391.4307
0.947368421,0.473684211,282368.6901
1.055555556,0.777777778,277095.251
2.2,1,198473.0691
3.125,1.625,183611.5591
0.551724138,0.379310345,217916.5628
1.333333333,0.888888889,201390.7566
1.384615385,1.615384615,195788.7884
1.157894737,0.947368421,164977.9634
1,0.6,153213.8301
0.147058824,0.264705882,147051.6651
0.466666667,0.433333333,135007.4335
0.894736842,1.263157895,231951.4509
0.1,0.3,222636.1316
0.413793103,0.586206897,191895.5778
0,0.19047619,169538.8115
0.258064516,0.419354839,137866.7258
0.75,1.3,132588.0449
0.048780488,0.341463415,124204.2575
1.733333333,1.533333333,156612.1373
0.428571429,0.892857143,152189.2014
0.102564103,0.512820513,145152.7126
0.4,0.457142857,140327.6917
0.344827586,0.655172414,127058.8842
1,1.333333333,121027.608
0.266666667,0.7,102732.737
0.842105263,1.368421053,98912.92881
0.075,0.35,49858.54948
0.05,0.55,49858.54948
0.176470588,0.617647059,224393.4731
0.195121951,0.292682927,200194.177
1.461538462,2.538461538,186680.2843
0.4,0.88,169395.0728
1.05,1.2,166252.3071
0.212121212,0.787878788,142367.2876
0.055555556,0.472222222,84540.39813
0.21875,0.875,363085.1203
0.714285714,1.571428571,311874.243
0.47826087,1.260869565,222255.2076
0.146341463,0.390243902,212013.0322
0.151515152,0.909090909,180774.397
0.075,0.7,275047.7895
0.842105263,2.105263158,267273.8951
0.379310345,1.137931034,238399.4299
0.225806452,0.935483871,173987.1616
0.7,2.1,148444.3655
0.024390244,0.731707317,138449.3584
0.172413793,0.137931034,372985.7437
0.722222222,0.5,328882.6997
0.45,0.25,261258.0322
1.888888889,1.111111111,210434.5243
0.714285714,0.19047619,763970.3792
1.583333333,0.416666667,484678.6208
4.5,3.25,266409.84
0.666666667,0.533333333,248468.6436
0.857142857,1,232558.5261
0.666666667,0.238095238,223418.6714
3.2,3,175688.3189
0.111111111,0.296296296,233866.2581
0.625,1.3125,230761.8387
0.192307692,0.538461538,204546.7419
2,3.142857143,172812.6774
0.529411765,0.882352941,160395
0.035714286,0.357142857,152461.4839
0.032258065,0.64516129,340373.5884
0.1,0.866666667,296912.999
0.45,1.25,284321.6132
0.333333333,1.285714286,256701.7994
0.380952381,1.380952381,433030.3319
0.032258065,0.935483871,372393.8356
0.45,1.7,342381.8324
0.333333333,1.904761905,614193.2417
0.227272727,1.909090909,347741.7618
0,1.09375,308601.9964
0.142857143,1.285714286,576189.8343
0.068965517,1.310344828,361378.8194
0.421052632,1.947368421,359052.3463
1,0.368421053,485932.4211
0.85,0.45,408262.8947
2.3,0.8,304039.6842
0,0.538461538,1385115
0.171428571,0.742857143,233486.466
0.583333333,1.291666667,226010.2984
0.235294118,0.941176471,223134.8493
0.48,1.32,168501.3166
0.022222222,0.422222222,152398.8017
0,0.6,148085.6281
0.111111111,0.777777778,141759.6401
0.111111111,1,1143361
0.272727273,1.727272727,1175728
0.052631579,0.894736842,1176776
0.117647059,1.470588235,1250751
0.2,2.028571429,599478.0024
0.081081081,1.810810811,450474.7995
0.138888889,2.027777778,375973.1981
0.823529412,0.235294118,1293630
0.291666667,0.208333333,651779.8388
1.153846154,0.769230769,502247.1612
0.25,0.333333333,570024.0954
0.666666667,0.6,343586.9375
0.16,0.4,281473.9671
0,1.75,1242045
0.088235294,0.235294118,287682.8746
0.411764706,0.941176471,283035.3322
0.037037037,0.62962963,243066.4676
1.230769231,1.538461538,221223.0183
0.47826087,0.565217391,201238.586
0.277777778,1,161269.7213
0.233333333,0.366666667,399299.5705
0.642857143,1.5,300094.7083
0.04,0.64,266365.0551
0.161290323,0.419354839,258428.6661
0,0.384615385,556768.3366
0.133333333,0.533333333,327774.9079
0.086956522,1.086956522,286722.8646
0.136363636,1.363636364,193072.8909
0.037037037,0.888888889,625932.3042
0.434782609,1.217391304,561550.6958
0.6,1.6,776601.0946
0.04,1.2,412205.9054
0.5,1.35,778119.5866
0.380952381,1.380952381,365467.4134
0.166666667,1.5,494406.1184
0.714285714,2.5,324375.5879
0.533333333,2.466666667,298651.4117
0.08,1.52,175049.882
0.142857143,0.964285714,793200.2196
0.068965517,1,400905.7804
0.269230769,1.192307692,698581.2901
0.647058824,1.882352941,347813.729
0.185185185,1.222222222,343382.9809
0.068965517,1.103448276,847523.9666
0.047619048,2.19047619,463358.0334
0.121212121,1.090909091,518556.3641
0,1.444444444,438127.2138
0.076923077,1.730769231,333710.4221
0.107142857,1.392857143,531253.6526
0.034482759,1.413793103,345876.6228
0.368421053,2.105263158,305751.7246
0.111111111,1.740740741,801780.4915
0.035714286,1.75,349625.5085
0.142857143,1.857142857,487650.8102
0,1.6,377858.0839
0.068965517,1.862068966,306564.1058
0.035714286,2.142857143,1203016
0.117647059,1.588235294,423999.1384
0.32,2.2,309467.3111
0.466666667,1.666666667,299055.3268
0.057142857,1.6,146346.2237
0.366666667,1.766666667,506017.9966
0.290322581,1.774193548,392949.1477
0.023809524,1.19047619,334320.8557
0.048780488,1.682926829,677860.1056
0.075,1.85,480953.8944
0,2,1216205
0.219512195,2.073170732,278567.0345
0.229166667,1.583333333,262137.7861
0.166666667,1.880952381,236216.083
0.019230769,1.538461538,210659.4743
0.11627907,1.88372093,188753.8098
0,1.396226415,103686.8123
0.078431373,1.549019608,285530.9264
0.3,2.1,255739.7593
0.243902439,2.097560976,209311.9664
0.19047619,1.904761905,186484.9682
0.018867925,1.433962264,182229.0872
0.038461538,1.557692308,158628.2925
0.020408163,1.795918367,463840.197
0,1.310344828,394051.3967
0.125,2.225,373625.4064
0.195652174,1.913043478,383557.4998
0.01754386,1.456140351,331953.386
0.104166667,1.75,249585.2812
0.14893617,1.914893617,238172.833
0.038461538,1.846153846,810227.6423
0,1.849056604,435497.3577
0.03125,0.1875,360060.1536
0.428571429,0.523809524,305062.8986
0.318181818,0.590909091,268970.95
0.217391304,0.304347826,235456.9978
0.625,1,612353.8435
0.642857143,0.357142857,559817.1565
0.5,1.2,1192551
0.636363636,2.181818182,1307146
0.166666667,2.333333333,1434930
0.142857143,1.142857143,462072.3345
0.307692308,1.692307692,427628.1239
0,1.2,264505.5417
0,4,1239450
0,1.923076923,1181681
0.611111111,1.944444444,1256269
0.173913043,1.739130435,420745.6468
0.130434783,1.695652174,419899.076
0.227272727,2.045454545,350480.2772
0.125,1.5625,800972.1556
0.347826087,2.217391304,393651.8444
0,1.964285714,1166984
0.117647059,2.352941176,941170.0283
0,2.333333333,346308.9717
0.459459459,0.297297297,162510.0956
0.1875,0.125,154572.5845
1.875,1.4375,148306.1284
0.260869565,0.195652174,135355.4524
0.814814815,0.666666667,131595.5787
0.75,0.428571429,107783.0454
0.212765957,0.234042553,107156.3998
0.5,0.444444444,92743.5507
0.142857143,0.163265306,92325.78696
1.444444444,1.055555556,91281.3776
0.016666667,0.283333333,102733.3743
0.117647059,0.37254902,99975.43137
0.785714286,1.214285714,99285.94564
0.183673469,0.448979592,92666.8826
1.764705882,2.294117647,88116.27676
0.633333333,1.033333333,84530.95094
0.689655172,1.24137931,78325.57934
0.567567568,0.594594595,75153.94496
0.14,0.48,74602.35638
0.238095238,0.476190476,73912.87064
1.555555556,1.833333333,72258.10488
0.098039216,0.352941176,67018.01331
1.095238095,1.523809524,59295.77309
1.368421053,1.842105263,58882.08165
0.325,0.575,55572.55013
0.037735849,0.283018868,40403.86399
0.869565217,0.173913043,760321.6998
1.785714286,0.428571429,613076.3002
1.846153846,1.230769231,291088.1498
1.4,0.866666667,277715.0342
1.045454545,0.181818182,253197.6556
1.571428571,1.285714286,242944.9336
0.257142857,0.171428571,211295.2267
3.857142857,2.285714286,331763.4637
0.210526316,0.131578947,326713.7915
0.184210526,0.105263158,277731.9712
0.555555556,0.333333333,219155.7736
0.64,0.28,209203.4441
0.75,0.541666667,200222.4881
1.714285714,0.857142857,188600.0746
0.285714286,0.228571429,175921.078
1.466666667,0.933333333,152412.1051
0.538461538,0.346153846,126261.6746
0.708333333,0.5,116224.1356
0.913043478,0.47826087,305240.4417
0.321428571,0.607142857,200129.1379
0.791666667,0.541666667,197692.7832
0.314285714,0.228571429,177157.7934
1.785714286,0.857142857,145833.2327
0.684210526,0.947368421,134695.6111
0.382352941,0.205882353,258684.7097
2,1.461538462,207510.1258
0.461538462,0.807692308,172362.7468
0.314285714,0.257142857,147618.9919
0.065217391,0.086956522,131029.429
0.68,0.32,129623.5339
1.714285714,1.5,121750.521
0.166666667,0.466666667,51736.94194
0.666666667,0.708333333,149867.0475
0.228571429,0.342857143,135757.4273
0.333333333,0.454545455,118025.0667
0,0.152173913,117071.714
1.5,1.714285714,110779.586
0.461538462,0.5,101246.0588
1.333333333,1.2,98195.33011
0.264705882,0.5,96288.62467
0.108108108,0.216216216,82369.67497
0.739130435,0.956521739,79128.27572
0.166666667,0.388888889,75124.1943
0.039215686,0.137254902,199510.9384
1.210526316,1.263157895,161999.5843
0.5,0.633333333,136442.3979
1.214285714,2.071428571,120159.997
0.114285714,0.485714286,114182.9131
0.142857143,0.19047619,112534.0623
0.904761905,0.952380952,103877.596
1.05,1.3,97488.29943
0,0.173076923,58328.09458
0.147058824,0.647058824,52557.11703
0.15,0.375,198495.7235
1,1.421052632,191696.1335
0.482758621,0.689655172,173128.0224
0.4,0.733333333,146975.7531
0.097560976,0.414634146,138345.5043
0.322580645,0.516129032,128930.6873
0.85,1.45,110101.0535
0.9,1.05,105132.1223
2.25,0.875,1141456
0.131578947,0.736842105,286784.9928
1.058823529,2.352941176,252574.6003
0.411764706,0.941176471,229646.3585
0.357142857,1.25,190704.7414
0.162162162,0.891891892,144484.3174
0.888888889,2.333333333,137569.4509
0.076923077,0.769230769,124831.5387
0.146341463,0.756097561,185943.853
0.95,2.15,176525.9176
0.32,1.64,175077.0045
0.466666667,1.2,167590.9532
0.387096774,1.225806452,141510.5167
0.3125,1,126055.4432
0.095238095,0.785714286,122916.1314
0.857142857,1.761904762,106012.1448
0.80952381,2.142857143,99492.03563
0.5625,0.5,1158656
0.444444444,0.833333333,520428.1016
0.4,0.24,345530.133
1.333333333,1.777777778,309981.7654
0.529411765,0.882352941,337641.9643
0.458333333,0.25,240592.4692
0.035714286,0.357142857,226599.2862
0.263157895,0.578947368,222536.7492
1.625,2,210800.5312
1.363636364,2.090909091,307392.8791
0.318181818,0.818181818,285928.0272
0.846153846,1.461538462,218293.4939
0.380952381,1.095238095,182653.7398
0.125,0.583333333,165238.8599
0.470588235,1.823529412,425773.0796
0,0.928571429,310778.9653
0.210526316,1.421052632,306061.258
0.416666667,0.916666667,298984.6971
0.315789474,2.263157895,1296874
0.285714286,2.238095238,802550.8769
0.086956522,1.869565217,339502.1231
0.111111111,1.814814815,881755.4359
0.035714286,1.821428571,453949.5641
0.166666667,1.875,643148.6251
0.217391304,2.173913043,533612.3749
0.657142857,1.257142857,205229.2128
0.078431373,0.725490196,176153.3057
0.3,1.05,154930.0159
0.566666667,1.633333333,139649.2472
0.275,1.25,135192.3563
1.038461538,1.730769231,115454.6968
0.1,0.84,102296.2571
0.483870968,1.64516129,89350.05025
0.038461538,0.75,85529.85807
0.032786885,0.590163934,151530.0404
0.2,0.82,144816.6842
0.793103448,1.827586207,135865.5425
0.375,1.2,132828.5481
0.094339623,0.603773585,128672.6609
0.4,1,124037.2482
0.115384615,0.711538462,96064.93067
0.088888889,1.022222222,94146.82889
0.612903226,1.580645161,91429.51804
0.341463415,1.024390244,87912.99812
0.133333333,1.533333333,1146441
0.107142857,1.928571429,1505529
0,2,1270809
1.6,1.8,1206433
0.083333333,0.666666667,633744.7097
0.277777778,0.277777778,599263.2903
0.875,2,893244.8606
0.555555556,2,406491.1394
1.5,2.166666667,756813.3855
0.125,0.8125,527258.6145
0.387096774,0.483870968,185232.7384
0.517241379,0.620689655,179092.4266
1.307692308,2.153846154,164253.3398
0.433333333,0.666666667,154787.0258
0.12195122,0.365853659,152484.4089
1.105263158,1.315789474,130481.6251
0.95,0.95,111548.9971
0,0.156862745,80847.43829
0.5,1.583333333,743230.7707
0.307692308,1.615384615,413556.2293
0.071428571,1.857142857,1206191
0.151515152,1.303030303,349167.3686
0.02,0.7,333159.6956
0.482758621,1.620689655,307647.4666
0.088235294,1.323529412,209600.4691
0,1.052631579,1297591
0,1.65,519252.5324
0.051282051,1.846153846,397184.8129
0.161290323,2.193548387,289368.6547
2.285714286,0.857142857,1160862
0.125,0.708333333,397900.6821
0.769230769,2.307692308,388816.1917
0.6,1.05,360351.4549
0.04,0.76,249520.6713
0.777777778,1.555555556,419965.6966
0.025641026,0.41025641,393272.9616
0.130434783,1.130434783,255805.3766
0.166666667,0.566666667,194856.9652
0.2,1.64,1329277
0.3,2.25,1225848
